Id,SalePrice
2334,255354.64
2335,282325.71
2336,336039.54
2337,211424.8
2338,268181.04
2339,247158.06
2340,401200.36
2341,229840.93
2342,253564.25
2343,230608.87
2344,229078.67
2345,247696.42
2346,210555.41
2347,199234.92
2348,224669.72
2349,161930.28
2350,294959.54
2351,269373.59
2352,254599.97
2353,221313.1
2354,127635.07
2355,140652.0
2356,144997.55
2357,204955.62
2358,196988.35
2359,127063.29
2360,119787.8
2361,138260.68
2362,271630.58
2363,139824.59
2364,155248.08
2365,244060.15
2366,202158.92
2367,253889.16
2368,215734.51
2369,246766.11
2370,172679.35
2371,175550.35
2372,194719.7
2373,284202.26
2374,322926.69
2375,248720.29
2376,269487.18
2377,349498.8
2378,135598.88
2379,191774.5
2380,143523.93
2381,160778.0
2382,182981.02
2383,216483.11
2384,246150.0
2385,158335.02
2386,143009.0
2387,130636.79
2388,95162.0
2389,122657.62
2390,141374.0
2391,130622.33
2392,114031.08
2393,158618.31
2394,144689.5
2395,196440.0
2396,156760.5
2397,223611.35
2398,124548.13
2399,70679.83
2400,71688.11
2401,119044.29
2402,137131.25
2403,134773.25
2404,148852.09
2405,156661.0
2406,138785.75
2407,122598.06
2408,134707.21
2409,128676.4
2410,175570.5
2411,116589.58
2412,160761.5
2413,129919.0
2414,136308.25
2415,131889.38
2416,126464.5
2417,133264.5
2418,128658.58
2419,126972.75
2420,127428.95
2421,168699.59
2422,121455.5
2423,135718.43
2424,157044.3
2425,214744.81
2426,142621.61
2427,132599.11
2428,167471.37
2429,116368.79
2430,132036.87
2431,115207.83
2432,132550.0
2433,136197.08
2434,136903.59
2435,159011.0
2436,99803.5
2437,112755.23
2438,124421.41
2439,107431.98
2440,127971.5
2441,108239.75
2442,109198.98
2443,115100.14
2444,122339.98
2445,106866.24
2446,128018.79
2447,184574.5
2448,143662.0
2449,124723.63
2450,159100.9
2451,127406.12
2452,211317.39
2453,93314.5
2454,114067.43
2455,121670.58
2456,132130.25
2457,123130.16
2458,122466.91
2459,109858.36
2460,135019.02
2461,121294.63
2462,138251.2
2463,126376.04
2464,173544.0
2465,129368.66
2466,113225.36
2467,142163.6
2468,90202.26
2469,87859.0
2470,187390.44
2471,227185.64
2472,166315.24
2473,128624.98
2474,96414.75
2475,225692.49
2476,120674.34
2477,130136.23
2478,160761.17
2479,123306.5
2480,147266.59
2481,123619.32
2482,130118.83
2483,119140.84
2484,135587.59
2485,129350.08
2486,165275.8
2487,194108.54
2488,140597.68
2489,152676.5
2490,151786.84
2491,90954.5
2492,191270.78
2493,140776.16
2494,162445.04
2495,109985.79
2496,225506.04
2497,150961.0
2498,111108.46
2499,84093.0
2500,128794.41
2501,136039.25
2502,162304.74
2503,113882.84
2504,198982.15
2505,209006.68
2506,255590.51
2507,359559.6
2508,254984.52
2509,222373.82
2510,241171.31
2511,184292.99
2512,198553.14
2513,220260.82
2514,211955.41
2515,141660.2
2516,166613.12
2517,132582.85
2518,148662.14
2519,220482.56
2520,208710.58
2521,192471.24
2522,223290.96
2523,127977.34
2524,135668.93
2525,139666.03
2526,131255.5
2527,109583.14
2528,130296.5
2529,128806.8
2530,102903.28
2531,247295.05
2532,222506.85
2533,198868.05
2534,251269.72
2535,334502.98
2536,220092.34
2537,215467.0
2538,174839.0
2539,188167.66
2540,183375.68
2541,176136.94
2542,164876.76
2543,130880.48
2544,130031.9
2545,136686.0
2546,136229.1
2547,134574.14
2548,145606.61
2549,158773.2
2550,543258.74
2551,142139.16
2552,118172.46
2553,83188.33
2554,119724.31
2555,106882.5
2556,103518.58
2557,117827.66
2558,173810.25
2559,131448.51
2560,130558.58
2561,122598.0
2562,121541.54
2563,137729.05
2564,177091.27
2565,103399.5
2566,163219.74
2567,132730.02
2568,192767.2
2569,196849.14
2570,121332.8
2571,186482.84
2572,169503.87
2573,210319.57
2574,251329.62
2575,126680.5
2576,145176.94
2577,165487.64
2578,93639.1
2579,70086.49
2580,145450.94
2581,137657.34
2582,130600.84
2583,282322.0
2584,171601.48
2585,185614.65
2586,220704.26
2587,206756.6
2588,142929.06
2589,144505.0
2590,224043.64
2591,209167.85
2592,230564.1
2593,265476.27
2594,184571.86
2595,205272.95
2596,332475.95
2597,187457.39
2598,273853.91
2599,314277.25
2600,130432.67
2601,157147.34
2602,87938.0
2603,103327.83
2604,103568.5
2605,88525.64
2606,141224.0
2607,197621.74
2608,207338.22
2609,156270.68
2610,119491.3
2611,145037.25
2612,149710.5
2613,124124.0
2614,125041.65
2615,151247.68
2616,142950.5
2617,175895.0
2618,193949.08
2619,207580.29
2620,183335.2
2621,178922.72
2622,180838.52
2623,255369.18
2624,295979.73
2625,335985.58
2626,174017.4
2627,183236.32
2628,451758.97
2629,496297.54
2630,312705.89
2631,496442.3
2632,447311.55
2633,307229.44
2634,403693.07
2635,148788.5
2636,184043.74
2637,156635.02
2638,256562.64
2639,190549.5
2640,157504.03
2641,112638.0
2642,196580.96
2643,92831.64
2644,136414.78
2645,105641.72
2646,93680.0
2647,107746.58
2648,150946.11
2649,144434.78
2650,144981.49
2651,156193.61
2652,454555.52
2653,254593.57
2654,256111.89
2655,354309.62
2656,284776.24
2657,342015.55
2658,291260.8
2659,295309.42
2660,377231.49
2661,339940.91
2662,351638.13
2663,266853.1
2664,287791.74
2665,299882.27
2666,294601.08
2667,167642.8
2668,175052.93
2669,189998.61
2670,278232.57
2671,177336.08
2672,194665.74
2673,214410.52
2674,221344.16
2675,156482.03
2676,182506.13
2677,202146.03
2678,248322.1
2679,253112.05
2680,264799.01
2681,415606.4
2682,327563.63
2683,530996.09
2684,311959.17
2685,345004.41
2686,258990.51
2687,338496.02
2688,241596.73
2689,206427.47
2690,458229.07
2691,187693.58
2692,133830.53
2693,212208.89
2694,128462.95
2695,198310.43
2696,183091.12
2697,183726.5
2698,200291.49
2699,190002.58
2700,167746.41
2701,161960.68
2702,108824.0
2703,125121.17
2704,135730.25
2705,126263.83
2706,121078.5
2707,123115.59
2708,132620.68
2709,119103.0
2710,125491.99
2711,261239.05
2712,365085.67
2713,150643.76
2714,152615.84
2715,175453.38
2716,139603.06
2717,168592.83
2718,244884.79
2719,156480.52
2720,161735.9
2721,139966.25
2722,162083.0
2723,145428.0
2724,128901.0
2725,136342.09
2726,142552.59
2727,183837.98
2728,174477.0
2729,149686.0
2730,146360.0
2731,120121.54
2732,116990.06
2733,162029.22
2734,144576.0
2735,133652.0
2736,144628.75
2737,124521.0
2738,134355.75
2739,163966.7
2740,120155.71
2741,152499.4
2742,154585.0
2743,155120.0
2744,153755.75
2745,141565.25
2746,134477.54
2747,137165.22
2748,119565.5
2749,130865.83
2750,134064.75
2751,132322.75
2752,184755.05
2753,149104.5
2754,192353.58
2755,127509.4
2756,90823.76
2757,74054.33
2758,91418.5
2759,146301.92
2760,131478.0
2761,151775.0
2762,151275.5
2763,191641.0
2764,129179.52
2765,266066.1
2766,141752.34
2767,90049.11
2768,132524.5
2769,123567.09
2770,144976.0
2771,117351.91
2772,124798.47
2773,159663.31
2774,137088.5
2775,150801.0
2776,143472.57
2777,138904.08
2778,102862.02
2779,125158.5
2780,106632.28
2781,103601.56
2782,95635.52
2783,115576.81
2784,130750.0
2785,138020.84
2786,82397.11
2787,123818.83
2788,80042.5
2789,192395.18
2790,112369.1
2791,112067.84
2792,74884.15
2793,173301.4
2794,113457.28
2795,115150.11
2796,93737.6
2797,184091.6
2798,123412.76
2799,109775.91
2800,79249.72
2801,109439.71
2802,132100.0
2803,146113.5
2804,119907.72
2805,91373.0
2806,82427.21
2807,162069.6
2808,150370.5
2809,131418.54
2810,135755.75
2811,172357.5
2812,144552.0
2813,150986.99
2814,158274.13
2815,107980.71
2816,248514.19
2817,145503.3
2818,132279.64
2819,152608.66
2820,146861.26
2821,114414.7
2822,191356.9
2823,245244.41
2824,177885.4
2825,120405.42
2826,124754.14
2827,141682.5
2828,210872.49
2829,204661.17
2830,236864.95
2831,181452.09
2832,223689.84
2833,290665.63
2834,217391.12
2835,231227.73
2836,190934.5
2837,164398.5
2838,137212.82
2839,175883.21
2840,200208.25
2841,203504.19
2842,217875.43
2843,141939.3
2844,163422.5
2845,122486.79
2846,213728.9
2847,197080.9
2848,216697.41
2849,200864.9
2850,286647.8
2851,239542.63
2852,230544.78
2853,230632.03
2854,143800.32
2855,210483.26
2856,202615.4
2857,190512.89
2858,204436.41
2859,138440.13
2860,138221.97
2861,131807.32
2862,190965.95
2863,132009.33
2864,260562.55
2865,139007.16
2866,149571.95
2867,95204.08
2868,107837.21
2869,119257.34
2870,145360.44
2871,100665.55
2872,58984.2
2873,117297.79
2874,143679.43
2875,127143.78
2876,148151.65
2877,137203.64
2878,154465.59
2879,141817.89
2880,113037.0
2881,158360.85
2882,164816.4
2883,174416.39
2884,161700.2
2885,179332.8
2886,221796.34
2887,108961.05
2888,131924.0
2889,74732.94
2890,87198.66
2891,141181.5
2892,69495.88
2893,116115.5
2894,78133.22
2895,348570.17
2896,326358.4
2897,207160.84
2898,158760.72
2899,251557.11
2900,160419.37
2901,187041.66
2902,198494.12
2903,338695.63
2904,335647.89
2905,105603.33
2906,201733.06
2907,110343.34
2908,123295.58
2909,143195.25
2910,84061.5
2911,88978.0
2912,147157.93
2913,96258.18
2914,81648.0
2915,83230.0
2916,91216.54
2917,168156.23
2918,121774.04
2919,220314.27
